School Year,Division Number,Division Name,Subject,Test Level,Test Source,Test,Pass Advanced Count,Pass Proficient Count,Fail Count,Pass Count,Total Count,Pass Advanced Rate,Pass Proficient Rate,Fail Rate,Pass Rate,Average SOL Scaled Score
2022-2023,2,Albemarle County ,Mathematics,Grade 5,SOL,Mathematics,163,505,301,668,969,16.82,52.12,31.06,68.94,427
2022-2023,2,Albemarle County ,Mathematics,Grade 6,SOL,Mathematics,165,476,300,641,941,17.53,50.58,31.88,68.12,429
2022-2023,2,Albemarle County ,Mathematics,Grade 7,SOL,Mathematics,9,292,271,301,572,1.57,51.05,47.38,52.62,393
2022-2023,2,Albemarle County ,Mathematics,Grade 8,SOL,Mathematics,5,197,272,202,474,1.05,41.56,57.38,42.62,384
2022-2023,101,Alexandria City ,Mathematics,Grade 3,SOL,Mathematics,106,633,533,739,"1,272",8.33,49.76,41.9,58.1,404
2022-2023,101,Alexandria City ,Mathematics,Grade 4,SOL,Mathematics,18,525,574,543,"1,117",1.61,47,51.39,48.61,388
2022-2023,101,Alexandria City ,Mathematics,Grade 5,SOL,Mathematics,89,622,500,711,"1,211",7.35,51.36,41.29,58.71,405
2022-2023,101,Alexandria City ,Mathematics,Grade 6,SOL,Mathematics,57,414,616,471,"1,087",5.24,38.09,56.67,43.33,388
2022-2023,101,Alexandria City ,Mathematics,Grade 7,SOL,Mathematics,67,465,547,532,"1,079",6.21,43.1,50.7,49.3,390
2022-2023,101,Alexandria City ,Mathematics,Grade 8,SOL,Mathematics,<,<,<,<,10,<,<,>50,<50,308
2022-2023,3,Alleghany Highlands ,Mathematics,Grade 3,SOL,Mathematics,22,120,53,142,195,11.28,61.54,27.18,72.82,432
2022-2023,3,Alleghany Highlands ,Mathematics,Grade 4,SOL,Mathematics,14,110,66,124,190,7.37,57.89,34.74,65.26,417
2022-2023,3,Alleghany Highlands ,Mathematics,Grade 5,SOL,Mathematics,18,117,80,135,215,8.37,54.42,37.21,62.79,410
2022-2023,3,Alleghany Highlands ,Mathematics,Grade 6,SOL,Mathematics,1,99,91,100,191,0.52,51.83,47.64,52.36,389
2022-2023,3,Alleghany Highlands ,Mathematics,Grade 7,SOL,Mathematics,0,109,87,109,196,0,55.61,44.39,55.61,384
2022-2023,3,Alleghany Highlands ,Mathematics,Grade 8,SOL,Mathematics,0,65,118,65,183,0,35.52,64.48,35.52,374
2022-2023,4,Amelia County ,Mathematics,Grade 3,SOL,Mathematics,2,51,66,53,119,1.68,42.86,55.46,44.54,390
2022-2023,4,Amelia County ,Mathematics,Grade 4,SOL,Mathematics,0,39,51,39,90,0,43.33,56.67,43.33,376
2022-2023,4,Amelia County ,Mathematics,Grade 5,SOL,Mathematics,8,73,33,81,114,7.02,64.04,28.95,71.05,416
2022-2023,4,Amelia County ,Mathematics,Grade 6,SOL,Mathematics,1,28,49,29,78,1.28,35.9,62.82,37.18,366
2022-2023,4,Amelia County ,Mathematics,Grade 7,SOL,Mathematics,0,34,56,34,90,0,37.78,62.22,37.78,379
2022-2023,4,Amelia County ,Mathematics,Grade 8,SOL,Mathematics,5,71,48,76,124,4.03,57.26,38.71,61.29,400
2022-2023,5,Amherst County ,Mathematics,Grade 3,SOL,Mathematics,15,151,103,166,269,5.58,56.13,38.29,61.71,410
2022-2023,5,Amherst County ,Mathematics,Grade 4,SOL,Mathematics,11,161,109,172,281,3.91,57.3,38.79,61.21,408
2022-2023,5,Amherst County ,Mathematics,Grade 5,SOL,Mathematics,13,155,107,168,275,4.73,56.36,38.91,61.09,405
2022-2023,5,Amherst County ,Mathematics,Grade 6,SOL,Mathematics,1,54,109,55,164,0.61,32.93,66.46,33.54,369
2022-2023,5,Amherst County ,Mathematics,Grade 7,SOL,Mathematics,4,163,107,167,274,1.46,59.49,39.05,60.95,395
2022-2023,5,Amherst County ,Mathematics,Grade 8,SOL,Mathematics,2,151,131,153,284,0.7,53.17,46.13,53.87,392
2022-2023,6,Appomattox County ,Mathematics,Grade 3,SOL,Mathematics,26,110,45,136,181,14.36,60.77,24.86,75.14,432
2022-2023,6,Appomattox County ,Mathematics,Grade 4,SOL,Mathematics,17,110,47,127,174,9.77,63.22,27.01,72.99,425
2022-2023,6,Appomattox County ,Mathematics,Grade 5,SOL,Mathematics,13,103,49,116,165,7.88,62.42,29.7,70.3,416
2022-2023,6,Appomattox County ,Mathematics,Grade 6,SOL,Mathematics,14,90,57,104,161,8.7,55.9,35.4,64.6,414
2022-2023,6,Appomattox County ,Mathematics,Grade 7,SOL,Mathematics,9,104,56,113,169,5.33,61.54,33.14,66.86,415
2022-2023,6,Appomattox County ,Mathematics,Grade 8,SOL,Mathematics,1,86,70,87,157,0.64,54.78,44.59,55.41,395
2022-2023,7,Arlington County ,Mathematics,Grade 3,SOL,Mathematics,446,"1,147",419,"1,593","2,012",22.17,57.01,20.83,79.17,443
2022-2023,7,Arlington County ,Mathematics,Grade 4,SOL,Mathematics,553,"1,068",448,"1,621","2,069",26.73,51.62,21.65,78.35,449
2022-2023,7,Arlington County ,Mathematics,Grade 5,SOL,Mathematics,593,995,454,"1,588","2,042",29.04,48.73,22.23,77.77,452
2022-2023,7,Arlington County ,Mathematics,Grade 6,SOL,Mathematics,219,920,485,"1,139","1,624",13.49,56.65,29.86,70.14,428
2022-2023,7,Arlington County ,Mathematics,Grade 7,SOL,Mathematics,3,390,474,393,867,0.35,44.98,54.67,45.33,380
2022-2023,7,Arlington County ,Mathematics,Grade 8,SOL,Mathematics,285,"1,228",477,"1,513","1,990",14.32,61.71,23.97,76.03,433
2022-2023,8,Augusta County ,Mathematics,Grade 3,SOL,Mathematics,58,438,183,496,679,8.54,64.51,26.95,73.05,424
2022-2023,8,Augusta County ,Mathematics,Grade 4,SOL,Mathematics,60,425,214,485,699,8.58,60.8,30.62,69.38,420
2022-2023,8,Augusta County ,Mathematics,Grade 5,SOL,Mathematics,57,484,263,541,804,7.09,60.2,32.71,67.29,417
2022-2023,8,Augusta County ,Mathematics,Grade 6,SOL,Mathematics,30,398,295,428,723,4.15,55.05,40.8,59.2,408
2022-2023,8,Augusta County ,Mathematics,Grade 7,SOL,Mathematics,60,417,242,477,719,8.34,58,33.66,66.34,417
2022-2023,8,Augusta County ,Mathematics,Grade 8,SOL,Mathematics,2,284,273,286,559,0.36,50.81,48.84,51.16,391
2022-2023,9,Bath County ,Mathematics,Grade 3,SOL,Mathematics,1,27,8,28,36,2.78,75,22.22,77.78,420
2022-2023,9,Bath County ,Mathematics,Grade 4,SOL,Mathematics,1,31,11,32,43,2.33,72.09,25.58,74.42,423
2022-2023,9,Bath County ,Mathematics,Grade 5,SOL,Mathematics,2,23,8,25,33,6.06,69.7,24.24,75.76,426
2022-2023,9,Bath County ,Mathematics,Grade 6,SOL,Mathematics,2,29,11,31,42,4.76,69.05,26.19,73.81,419
2022-2023,9,Bath County ,Mathematics,Grade 7,SOL,Mathematics,2,30,3,32,35,5.71,85.71,8.57,91.43,442
2022-2023,9,Bath County ,Mathematics,Grade 8,SOL,Mathematics,0,26,11,26,37,0,70.27,29.73,70.27,408
2022-2023,10,Bedford County ,Mathematics,Grade 3,SOL,Mathematics,86,420,149,506,655,13.13,64.12,22.75,77.25,437
2022-2023,10,Bedford County ,Mathematics,Grade 4,SOL,Mathematics,73,417,168,490,658,11.09,63.37,25.53,74.47,429
2022-2023,10,Bedford County ,Mathematics,Grade 5,SOL,Mathematics,80,391,178,471,649,12.33,60.25,27.43,72.57,428
2022-2023,10,Bedford County ,Mathematics,Grade 6,SOL,Mathematics,57,366,222,423,645,8.84,56.74,34.42,65.58,417
2022-2023,10,Bedford County ,Mathematics,Grade 7,SOL,Mathematics,5,195,197,200,397,1.26,49.12,49.62,50.38,384
2022-2023,10,Bedford County ,Mathematics,Grade 8,SOL,Mathematics,16,376,254,392,646,2.48,58.2,39.32,60.68,405
2022-2023,11,Bland County ,Mathematics,Grade 3,SOL,Mathematics,4,40,9,44,53,7.55,75.47,16.98,83.02,440
2022-2023,11,Bland County ,Mathematics,Grade 4,SOL,Mathematics,3,34,13,37,50,6,68,26,74,421
2022-2023,11,Bland County ,Mathematics,Grade 5,SOL,Mathematics,7,27,8,34,42,16.67,64.29,19.05,80.95,441
2022-2023,11,Bland County ,Mathematics,Grade 6,SOL,Mathematics,3,34,8,37,45,6.67,75.56,17.78,82.22,440
2022-2023,11,Bland County ,Mathematics,Grade 7,SOL,Mathematics,8,76,42,84,126,6.35,60.32,33.33,66.67,412
2022-2023,11,Bland County ,Mathematics,Grade 8,SOL,Mathematics,1,19,27,20,47,2.13,40.43,57.45,42.55,395
2022-2023,12,Botetourt County ,Mathematics,Grade 3,SOL,Mathematics,52,213,54,265,319,16.3,66.77,16.93,83.07,442
2022-2023,12,Botetourt County ,Mathematics,Grade 4,SOL,Mathematics,57,204,42,261,303,18.81,67.33,13.86,86.14,446
2022-2023,12,Botetourt County ,Mathematics,Grade 5,SOL,Mathematics,40,223,59,263,322,12.42,69.25,18.32,81.68,437
2022-2023,12,Botetourt County ,Mathematics,Grade 6,SOL,Mathematics,70,206,48,276,324,21.6,63.58,14.81,85.19,453
2022-2023,12,Botetourt County ,Mathematics,Grade 7,SOL,Mathematics,43,184,37,227,264,16.29,69.7,14.02,85.98,442
2022-2023,12,Botetourt County ,Mathematics,Grade 8,SOL,Mathematics,9,150,39,159,198,4.55,75.76,19.7,80.3,424
2022-2023,102,Bristol City ,Mathematics,Grade 3,SOL,Mathematics,9,97,71,106,177,5.08,54.8,40.11,59.89,404
2022-2023,102,Bristol City ,Mathematics,Grade 4,SOL,Mathematics,16,101,38,117,155,10.32,65.16,24.52,75.48,425
2022-2023,102,Bristol City ,Mathematics,Grade 5,SOL,Mathematics,14,96,42,110,152,9.21,63.16,27.63,72.37,414
2022-2023,102,Bristol City ,Mathematics,Grade 6,SOL,Mathematics,5,79,67,84,151,3.31,52.32,44.37,55.63,389
2022-2023,102,Bristol City ,Mathematics,Grade 7,SOL,Mathematics,15,74,68,89,157,9.55,47.13,43.31,56.69,405
2022-2023,102,Bristol City ,Mathematics,Grade 8,SOL,Mathematics,4,52,71,56,127,3.15,40.94,55.91,44.09,397
2022-2023,13,Brunswick County ,Mathematics,Grade 3,SOL,Mathematics,8,57,32,65,97,8.25,58.76,32.99,67.01,417
2022-2023,13,Brunswick County ,Mathematics,Grade 4,SOL,Mathematics,6,55,22,61,83,7.23,66.27,26.51,73.49,423
2022-2023,13,Brunswick County ,Mathematics,Grade 5,SOL,Mathematics,5,65,32,70,102,4.9,63.73,31.37,68.63,410
2022-2023,13,Brunswick County ,Mathematics,Grade 6,SOL,Mathematics,1,47,54,48,102,0.98,46.08,52.94,47.06,391
2022-2023,13,Brunswick County ,Mathematics,Grade 7,SOL,Mathematics,0,32,60,32,92,0,34.78,65.22,34.78,370
2022-2023,13,Brunswick County ,Mathematics,Grade 8,SOL,Mathematics,0,16,68,16,84,0,19.05,80.95,19.05,354
2022-2023,14,Buchanan County ,Mathematics,Grade 3,SOL,Mathematics,7,85,54,92,146,4.79,58.22,36.99,63.01,404
2022-2023,14,Buchanan County ,Mathematics,Grade 4,SOL,Mathematics,10,98,61,108,169,5.92,57.99,36.09,63.91,408
2022-2023,14,Buchanan County ,Mathematics,Grade 5,SOL,Mathematics,4,99,62,103,165,2.42,60,37.58,62.42,386
2022-2023,14,Buchanan County ,Mathematics,Grade 6,SOL,Mathematics,8,90,73,98,171,4.68,52.63,42.69,57.31,409
2022-2023,14,Buchanan County ,Mathematics,Grade 7,SOL,Mathematics,3,89,99,92,191,1.57,46.6,51.83,48.17,384
2022-2023,14,Buchanan County ,Mathematics,Grade 8,SOL,Mathematics,2,70,76,72,148,1.35,47.3,51.35,48.65,388
2022-2023,15,Buckingham County ,Mathematics,Grade 3,SOL,Mathematics,8,46,68,54,122,6.56,37.7,55.74,44.26,395
2022-2023,15,Buckingham County ,Mathematics,Grade 4,SOL,Mathematics,4,66,69,70,139,2.88,47.48,49.64,50.36,388
2022-2023,15,Buckingham County ,Mathematics,Grade 5,SOL,Mathematics,4,70,66,74,140,2.86,50,47.14,52.86,397
2022-2023,15,Buckingham County ,Mathematics,Grade 6,SOL,Mathematics,6,68,59,74,133,4.51,51.13,44.36,55.64,405
2022-2023,15,Buckingham County ,Mathematics,Grade 7,SOL,Mathematics,0,15,87,15,102,0,14.71,85.29,14.71,343
2022-2023,15,Buckingham County ,Mathematics,Grade 8,SOL,Mathematics,3,88,88,91,179,1.68,49.16,49.16,50.84,394
2022-2023,103,Buena Vista City ,Mathematics,Grade 3,SOL,Mathematics,5,38,16,43,59,8.47,64.41,27.12,72.88,420
2022-2023,103,Buena Vista City ,Mathematics,Grade 4,SOL,Mathematics,7,40,17,47,64,10.94,62.5,26.56,73.44,421
2022-2023,103,Buena Vista City ,Mathematics,Grade 5,SOL,Mathematics,3,31,31,34,65,4.62,47.69,47.69,52.31,401
2022-2023,103,Buena Vista City ,Mathematics,Grade 6,SOL,Mathematics,5,37,13,42,55,9.09,67.27,23.64,76.36,428
2022-2023,103,Buena Vista City ,Mathematics,Grade 7,SOL,Mathematics,8,44,8,52,60,13.33,73.33,13.33,86.67,441
2022-2023,103,Buena Vista City ,Mathematics,Grade 8,SOL,Mathematics,1,27,16,28,44,2.27,61.36,36.36,63.64,409
2022-2023,16,Campbell County ,Mathematics,Grade 3,SOL,Mathematics,48,349,116,397,513,9.36,68.03,22.61,77.39,431
2022-2023,16,Campbell County ,Mathematics,Grade 4,SOL,Mathematics,49,372,137,421,558,8.78,66.67,24.55,75.45,427
2022-2023,16,Campbell County ,Mathematics,Grade 5,SOL,Mathematics,46,372,123,418,541,8.5,68.76,22.74,77.26,431
2022-2023,16,Campbell County ,Mathematics,Grade 6,SOL,Mathematics,45,308,183,353,536,8.4,57.46,34.14,65.86,417
2022-2023,16,Campbell County ,Mathematics,Grade 7,SOL,Mathematics,19,332,231,351,582,3.26,57.04,39.69,60.31,404
2022-2023,16,Campbell County ,Mathematics,Grade 8,SOL,Mathematics,0,167,206,167,373,0,44.77,55.23,44.77,387
2022-2023,17,Caroline County ,Mathematics,Grade 3,SOL,Mathematics,22,165,120,187,307,7.17,53.75,39.09,60.91,408
2022-2023,17,Caroline County ,Mathematics,Grade 4,SOL,Mathematics,16,188,117,204,321,4.98,58.57,36.45,63.55,410
2022-2023,17,Caroline County ,Mathematics,Grade 5,SOL,Mathematics,26,179,116,205,321,8.1,55.76,36.14,63.86,415
2022-2023,17,Caroline County ,Mathematics,Grade 6,SOL,Mathematics,2,143,176,145,321,0.62,44.55,54.83,45.17,385
2022-2023,17,Caroline County ,Mathematics,Grade 7,SOL,Mathematics,1,91,174,92,266,0.38,34.21,65.41,34.59,363
2022-2023,17,Caroline County ,Mathematics,Grade 8,SOL,Mathematics,10,119,178,129,307,3.26,38.76,57.98,42.02,379
2022-2023,18,Carroll County ,Mathematics,Grade 3,SOL,Mathematics,24,170,59,194,253,9.49,67.19,23.32,76.68,431
2022-2023,18,Carroll County ,Mathematics,Grade 4,SOL,Mathematics,18,182,62,200,262,6.87,69.47,23.66,76.34,425
2022-2023,18,Carroll County ,Mathematics,Grade 5,SOL,Mathematics,20,167,66,187,253,7.91,66.01,26.09,73.91,424
2022-2023,18,Carroll County ,Mathematics,Grade 6,SOL,Mathematics,21,151,74,172,246,8.54,61.38,30.08,69.92,423
2022-2023,18,Carroll County ,Mathematics,Grade 7,SOL,Mathematics,25,164,56,189,245,10.2,66.94,22.86,77.14,434
2022-2023,18,Carroll County ,Mathematics,Grade 8,SOL,Mathematics,3,101,77,104,181,1.66,55.8,42.54,57.46,404
2022-2023,19,Charles City County ,Mathematics,Grade 3,SOL,Mathematics,0,10,29,10,39,0,25.64,74.36,25.64,363
2022-2023,19,Charles City County ,Mathematics,Grade 4,SOL,Mathematics,2,16,17,18,35,5.71,45.71,48.57,51.43,399
2022-2023,19,Charles City County ,Mathematics,Grade 5,SOL,Mathematics,0,10,29,10,39,0,25.64,74.36,25.64,352
2022-2023,19,Charles City County ,Mathematics,Grade 6,SOL,Mathematics,1,2,29,3,32,3.13,6.25,90.63,9.38,326
2022-2023,19,Charles City County ,Mathematics,Grade 7,SOL,Mathematics,0,4,30,4,34,0,11.76,88.24,11.76,330
2022-2023,19,Charles City County ,Mathematics,Grade 8,SOL,Mathematics,0,11,26,11,37,0,29.73,70.27,29.73,366
2022-2023,20,Charlotte County ,Mathematics,Grade 3,SOL,Mathematics,13,82,22,95,117,11.11,70.09,18.8,81.2,430
2022-2023,20,Charlotte County ,Mathematics,Grade 4,SOL,Mathematics,11,74,19,85,104,10.58,71.15,18.27,81.73,436
2022-2023,20,Charlotte County ,Mathematics,Grade 5,SOL,Mathematics,8,94,35,102,137,5.84,68.61,25.55,74.45,414
2022-2023,20,Charlotte County ,Mathematics,Grade 6,SOL,Mathematics,24,71,30,95,125,19.2,56.8,24,76,438
2022-2023,20,Charlotte County ,Mathematics,Grade 7,SOL,Mathematics,19,78,27,97,124,15.32,62.9,21.77,78.23,428
2022-2023,20,Charlotte County ,Mathematics,Grade 8,SOL,Mathematics,0,53,16,53,69,0,76.81,23.19,76.81,406
2022-2023,104,Charlottesville City ,Mathematics,Grade 3,SOL,Mathematics,43,141,127,184,311,13.83,45.34,40.84,59.16,408
2022-2023,104,Charlottesville City ,Mathematics,Grade 4,SOL,Mathematics,57,156,123,213,336,16.96,46.43,36.61,63.39,419
2022-2023,104,Charlottesville City ,Mathematics,Grade 5,SOL,Mathematics,31,122,152,153,305,10.16,40,49.84,50.16,396
2022-2023,104,Charlottesville City ,Mathematics,Grade 6,SOL,Mathematics,35,96,144,131,275,12.73,34.91,52.36,47.64,401
2022-2023,104,Charlottesville City ,Mathematics,Grade 7,SOL,Mathematics,14,126,106,140,246,5.69,51.22,43.09,56.91,399
2022-2023,104,Charlottesville City ,Mathematics,Grade 8,SOL,Mathematics,0,40,138,40,178,0,22.47,77.53,22.47,353
2022-2023,136,Chesapeake City ,Mathematics,Grade 3,SOL,Mathematics,455,"1,762",612,"2,217","2,829",16.08,62.28,21.63,78.37,438
2022-2023,136,Chesapeake City ,Mathematics,Grade 4,SOL,Mathematics,438,"1,777",585,"2,215","2,800",15.64,63.46,20.89,79.11,439
2022-2023,136,Chesapeake City ,Mathematics,Grade 5,SOL,Mathematics,432,"1,877",764,"2,309","3,073",14.06,61.08,24.86,75.14,431
2022-2023,136,Chesapeake City ,Mathematics,Grade 6,SOL,Mathematics,37,"1,254",785,"1,291","2,076",1.78,60.4,37.81,62.19,402
2022-2023,136,Chesapeake City ,Mathematics,Grade 7,SOL,Mathematics,85,"1,787",818,"1,872","2,690",3.16,66.43,30.41,69.59,414
2022-2023,136,Chesapeake City ,Mathematics,Grade 8,SOL,Mathematics,235,"2,081",785,"2,316","3,101",7.58,67.11,25.31,74.69,425
2022-2023,21,Chesterfield County ,Mathematics,Grade 3,SOL,Mathematics,479,"2,598","1,488","3,077","4,565",10.49,56.91,32.6,67.4,417
2022-2023,21,Chesterfield County ,Mathematics,Grade 4,SOL,Mathematics,504,"2,701","1,540","3,205","4,745",10.62,56.92,32.46,67.54,416
2022-2023,21,Chesterfield County ,Mathematics,Grade 5,SOL,Mathematics,64,"1,504","1,519","1,568","3,087",2.07,48.72,49.21,50.79,384
2022-2023,21,Chesterfield County ,Mathematics,Grade 6,SOL,Mathematics,291,"2,311","1,938","2,602","4,540",6.41,50.9,42.69,57.31,400
2022-2023,21,Chesterfield County ,Mathematics,Grade 7,SOL,Mathematics,154,948,148,"1,102","1,250",12.32,75.84,11.84,88.16,442
2022-2023,21,Chesterfield County ,Mathematics,Grade 8,SOL,Mathematics,304,"2,492","2,167","2,796","4,963",6.13,50.21,43.66,56.34,396
2022-2023,22,Clarke County ,Mathematics,Grade 3,SOL,Mathematics,12,69,44,81,125,9.6,55.2,35.2,64.8,418
2022-2023,22,Clarke County ,Mathematics,Grade 4,SOL,Mathematics,6,59,61,65,126,4.76,46.83,48.41,51.59,395
2022-2023,22,Clarke County ,Mathematics,Grade 5,SOL,Mathematics,23,57,37,80,117,19.66,48.72,31.62,68.38,434
2022-2023,22,Clarke County ,Mathematics,Grade 6,SOL,Mathematics,0,42,64,42,106,0,39.62,60.38,39.62,382
2022-2023,22,Clarke County ,Mathematics,Grade 7,SOL,Mathematics,7,58,57,65,122,5.74,47.54,46.72,53.28,399
2022-2023,22,Clarke County ,Mathematics,Grade 8,SOL,Mathematics,8,61,53,69,122,6.56,50,43.44,56.56,411
2022-2023,202,Colonial Beach ,Mathematics,Grade 3,SOL,Mathematics,1,28,8,29,37,2.7,75.68,21.62,78.38,418
2022-2023,202,Colonial Beach ,Mathematics,Grade 4,SOL,Mathematics,4,23,20,27,47,8.51,48.94,42.55,57.45,413
2022-2023,202,Colonial Beach ,Mathematics,Grade 5,SOL,Mathematics,1,17,20,18,38,2.63,44.74,52.63,47.37,391
2022-2023,202,Colonial Beach ,Mathematics,Grade 6,SOL,Mathematics,2,29,15,31,46,4.35,63.04,32.61,67.39,419
2022-2023,202,Colonial Beach ,Mathematics,Grade 7,SOL,Mathematics,3,26,9,29,38,7.89,68.42,23.68,76.32,425
2022-2023,202,Colonial Beach ,Mathematics,Grade 8,SOL,Mathematics,0,17,21,17,38,0,44.74,55.26,44.74,391
2022-2023,106,Colonial Heights City ,Mathematics,Grade 3,SOL,Mathematics,15,120,61,135,196,7.65,61.22,31.12,68.88,422
2022-2023,106,Colonial Heights City ,Mathematics,Grade 4,SOL,Mathematics,17,155,66,172,238,7.14,65.13,27.73,72.27,421
2022-2023,106,Colonial Heights City ,Mathematics,Grade 5,SOL,Mathematics,14,135,61,149,210,6.67,64.29,29.05,70.95,407
2022-2023,106,Colonial Heights City ,Mathematics,Grade 6,SOL,Mathematics,7,90,85,97,182,3.85,49.45,46.7,53.3,397
2022-2023,106,Colonial Heights City ,Mathematics,Grade 7,SOL,Mathematics,7,110,93,117,210,3.33,52.38,44.29,55.71,378
2022-2023,106,Colonial Heights City ,Mathematics,Grade 8,SOL,Mathematics,1,60,80,61,141,0.71,42.55,56.74,43.26,377
2022-2023,23,Craig County ,Mathematics,Grade 3,SOL,Mathematics,1,16,14,17,31,3.23,51.61,45.16,54.84,402
2022-2023,23,Craig County ,Mathematics,Grade 4,SOL,Mathematics,1,20,19,21,40,2.5,50,47.5,52.5,394
2022-2023,23,Craig County ,Mathematics,Grade 5,SOL,Mathematics,0,15,19,15,34,0,44.12,55.88,44.12,387
2022-2023,23,Craig County ,Mathematics,Grade 6,SOL,Mathematics,0,10,15,10,25,0,40,60,40,377
2022-2023,23,Craig County ,Mathematics,Grade 7,SOL,Mathematics,0,25,18,25,43,0,58.14,41.86,58.14,398
2022-2023,23,Craig County ,Mathematics,Grade 8,SOL,Mathematics,1,19,11,20,31,3.23,61.29,35.48,64.52,412
2022-2023,24,Culpeper County ,Mathematics,Grade 3,SOL,Mathematics,57,352,244,409,653,8.73,53.91,37.37,62.63,411
2022-2023,24,Culpeper County ,Mathematics,Grade 4,SOL,Mathematics,56,373,152,429,581,9.64,64.2,26.16,73.84,424
2022-2023,24,Culpeper County ,Mathematics,Grade 5,SOL,Mathematics,66,323,229,389,618,10.68,52.27,37.06,62.94,415
2022-2023,24,Culpeper County ,Mathematics,Grade 6,SOL,Mathematics,51,304,231,355,586,8.7,51.88,39.42,60.58,407
2022-2023,24,Culpeper County ,Mathematics,Grade 7,SOL,Mathematics,2,209,253,211,464,0.43,45.04,54.53,45.47,380
2022-2023,24,Culpeper County ,Mathematics,Grade 8,SOL,Mathematics,25,345,176,370,546,4.58,63.19,32.23,67.77,415
2022-2023,25,Cumberland County ,Mathematics,Grade 3,SOL,Mathematics,12,68,18,80,98,12.24,69.39,18.37,81.63,431
2022-2023,25,Cumberland County ,Mathematics,Grade 4,SOL,Mathematics,9,58,26,67,93,9.68,62.37,27.96,72.04,420
2022-2023,25,Cumberland County ,Mathematics,Grade 5,SOL,Mathematics,0,35,53,35,88,0,39.77,60.23,39.77,377
2022-2023,25,Cumberland County ,Mathematics,Grade 6,SOL,Mathematics,1,39,44,40,84,1.19,46.43,52.38,47.62,399
2022-2023,25,Cumberland County ,Mathematics,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,
2022-2023,25,Cumberland County ,Mathematics,Grade 8,SOL,Mathematics,1,44,38,45,83,1.2,53.01,45.78,54.22,400
2022-2023,108,Danville City ,Mathematics,Grade 3,SOL,Mathematics,12,174,240,186,426,2.82,40.85,56.34,43.66,383
2022-2023,108,Danville City ,Mathematics,Grade 4,SOL,Mathematics,25,115,267,140,407,6.14,28.26,65.6,34.4,377
2022-2023,108,Danville City ,Mathematics,Grade 5,SOL,Mathematics,22,141,244,163,407,5.41,34.64,59.95,40.05,379
2022-2023,108,Danville City ,Mathematics,Grade 6,SOL,Mathematics,1,66,274,67,341,0.29,19.35,80.35,19.65,351
2022-2023,108,Danville City ,Mathematics,Grade 7,SOL,Mathematics,1,62,230,63,293,0.34,21.16,78.5,21.5,353
2022-2023,108,Danville City ,Mathematics,Grade 8,SOL,Mathematics,5,186,282,191,473,1.06,39.32,59.62,40.38,382
2022-2023,26,Dickenson County ,Mathematics,Grade 3,SOL,Mathematics,15,89,17,104,121,12.4,73.55,14.05,85.95,449
2022-2023,26,Dickenson County ,Mathematics,Grade 4,SOL,Mathematics,3,64,70,67,137,2.19,46.72,51.09,48.91,388
2022-2023,26,Dickenson County ,Mathematics,Grade 5,SOL,Mathematics,7,84,68,91,159,4.4,52.83,42.77,57.23,395
2022-2023,26,Dickenson County ,Mathematics,Grade 6,SOL,Mathematics,9,92,48,101,149,6.04,61.74,32.21,67.79,411
2022-2023,26,Dickenson County ,Mathematics,Grade 7,SOL,Mathematics,2,53,52,55,107,1.87,49.53,48.6,51.4,386
2022-2023,26,Dickenson County ,Mathematics,Grade 8,SOL,Mathematics,2,119,30,121,151,1.32,78.81,19.87,80.13,422
2022-2023,27,Dinwiddie County ,Mathematics,Grade 3,SOL,Mathematics,37,182,88,219,307,12.05,59.28,28.66,71.34,427
2022-2023,27,Dinwiddie County ,Mathematics,Grade 4,SOL,Mathematics,25,188,106,213,319,7.84,58.93,33.23,66.77,417
2022-2023,27,Dinwiddie County ,Mathematics,Grade 5,SOL,Mathematics,30,193,96,223,319,9.4,60.5,30.09,69.91,416
2022-2023,27,Dinwiddie County ,Mathematics,Grade 6,SOL,Mathematics,3,121,180,124,304,0.99,39.8,59.21,40.79,376
2022-2023,27,Dinwiddie County ,Mathematics,Grade 7,SOL,Mathematics,0,88,146,88,234,0,37.61,62.39,37.61,370
2022-2023,27,Dinwiddie County ,Mathematics,Grade 8,SOL,Mathematics,2,117,151,119,270,0.74,43.33,55.93,44.07,376
2022-2023,28,Essex County ,Mathematics,Grade 3,SOL,Mathematics,8,45,28,53,81,9.88,55.56,34.57,65.43,420
2022-2023,28,Essex County ,Mathematics,Grade 4,SOL,Mathematics,1,22,50,23,73,1.37,30.14,68.49,31.51,377
2022-2023,28,Essex County ,Mathematics,Grade 5,SOL,Mathematics,1,38,37,39,76,1.32,50,48.68,51.32,393
2022-2023,28,Essex County ,Mathematics,Grade 6,SOL,Mathematics,2,46,23,48,71,2.82,64.79,32.39,67.61,408
2022-2023,28,Essex County ,Mathematics,Grade 7,SOL,Mathematics,0,38,38,38,76,0,50,50,50,388
2022-2023,28,Essex County ,Mathematics,Grade 8,SOL,Mathematics,1,68,20,69,89,1.12,76.4,22.47,77.53,413
2022-2023,29,Fairfax County ,Mathematics,Grade 3,SOL,Mathematics,"2,090","7,092","3,689","9,182","12,871",16.24,55.1,28.66,71.34,429
2022-2023,29,Fairfax County ,Mathematics,Grade 4,SOL,Mathematics,"2,676","6,875","3,395","9,551","12,946",20.67,53.11,26.22,73.78,438
