"School Year","Division Number","Division Name","Subject","Race","Test Level","Test Source","Test","Pass Advanced Count","Pass Proficient Count","Fail Count","Pass Count","Total Count","Pass Advanced Rate","Pass Proficient Rate","Fail Rate","Pass Rate","Average SOL Scaled Score"
"2016-2017","96","Wise County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","2","8","2","10","12","16.67","66.67","16.67","83.33","457"
"2016-2017","96","Wise County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","<","<","<","<","<","<","<",">50","<50","404"
"2016-2017","96","Wise County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","453"
"2016-2017","96","Wise County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","438"
"2016-2017","97","Wythe County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","0","7","6","7","13",".00","53.85","46.15","53.85","379"
"2016-2017","97","Wythe County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","1","10","6","11","17","5.88","58.82","35.29","64.71","410"
"2016-2017","97","Wythe County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","1","8","7","9","16","6.25","50.00","43.75","56.25","382"
"2016-2017","97","Wythe County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","1","9","4","10","14","7.14","64.29","28.57","71.43","405"
"2016-2017","97","Wythe County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","1","10","2","11","13","7.69","76.92","15.38","84.62","431"
"2016-2017","97","Wythe County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","1","5","6","6","12","8.33","41.67","50.00","50.00","398"
"2016-2017","98","York County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","16","80","22","96","118","13.56","67.80","18.64","81.36","434"
"2016-2017","98","York County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","22","80","31","102","133","16.54","60.15","23.31","76.69","431"
"2016-2017","98","York County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","17","96","18","113","131","12.98","73.28","13.74","86.26","442"
"2016-2017","98","York County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","15","68","26","83","109","13.76","62.39","23.85","76.15","435"
"2016-2017","98","York County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","14","79","25","93","118","11.86","66.95","21.19","78.81","433"
"2016-2017","98","York County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","6","68","40","74","114","5.26","59.65","35.09","64.91","417"
"2017-2018","1","Accomack County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","10","59","58","69","127","7.87","46.46","45.67","54.33","388"
"2017-2018","1","Accomack County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","6","66","53","72","125","4.80","52.80","42.40","57.60","400"
"2017-2018","1","Accomack County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","11","68","48","79","127","8.66","53.54","37.80","62.20","401"
"2017-2018","1","Accomack County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","6","67","50","73","123","4.88","54.47","40.65","59.35","405"
"2017-2018","1","Accomack County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","0","63","57","63","120",".00","52.50","47.50","52.50","392"
"2017-2018","1","Accomack County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","3","67","58","70","128","2.34","52.34","45.31","54.69","391"
"2017-2018","2","Albemarle County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","4","38","62","42","104","3.85","36.54","59.62","40.38","371"
"2017-2018","2","Albemarle County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","7","49","57","56","113","6.19","43.36","50.44","49.56","391"
"2017-2018","2","Albemarle County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","8","57","47","65","112","7.14","50.89","41.96","58.04","400"
"2017-2018","2","Albemarle County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","3","59","39","62","101","2.97","58.42","38.61","61.39","403"
"2017-2018","2","Albemarle County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","6","58","48","64","112","5.36","51.79","42.86","57.14","409"
"2017-2018","2","Albemarle County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","2","51","49","53","102","1.96","50.00","48.04","51.96","399"
"2017-2018","101","Alexandria City","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","15","163","147","178","325","4.62","50.15","45.23","54.77","398"
"2017-2018","101","Alexandria City","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","46","155","121","201","322","14.29","48.14","37.58","62.42","414"
"2017-2018","101","Alexandria City","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","62","202","91","264","355","17.46","56.90","25.63","74.37","433"
"2017-2018","101","Alexandria City","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","32","168","97","200","297","10.77","56.57","32.66","67.34","419"
"2017-2018","101","Alexandria City","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","17","163","81","180","261","6.51","62.45","31.03","68.97","418"
"2017-2018","101","Alexandria City","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","11","140","97","151","248","4.44","56.45","39.11","60.89","395"
"2017-2018","3","Alleghany County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","<","<","<","<","13","<","<",">50","<50","387"
"2017-2018","3","Alleghany County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","423"
"2017-2018","3","Alleghany County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","390"
"2017-2018","3","Alleghany County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","393"
"2017-2018","3","Alleghany County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","0","8","8","8","16",".00","50.00","50.00","50.00","396"
"2017-2018","3","Alleghany County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","<","<","<","<","13","<","<",">50","<50","382"
"2017-2018","4","Amelia County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","0","15","13","15","28",".00","53.57","46.43","53.57","387"
"2017-2018","4","Amelia County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","1","15","9","16","25","4.00","60.00","36.00","64.00","413"
"2017-2018","4","Amelia County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","2","11","13","13","26","7.69","42.31","50.00","50.00","396"
"2017-2018","4","Amelia County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","0","26","12","26","38",".00","68.42","31.58","68.42","412"
"2017-2018","4","Amelia County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","1","16","12","17","29","3.45","55.17","41.38","58.62","395"
"2017-2018","4","Amelia County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","2","11","12","13","25","8.00","44.00","48.00","52.00","399"
"2017-2018","5","Amherst County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","2","28","24","30","54","3.70","51.85","44.44","55.56","398"
"2017-2018","5","Amherst County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","2","33","29","35","64","3.13","51.56","45.31","54.69","392"
"2017-2018","5","Amherst County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","5","29","12","34","46","10.87","63.04","26.09","73.91","430"
"2017-2018","5","Amherst County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","4","38","22","42","64","6.25","59.38","34.38","65.63","409"
"2017-2018","5","Amherst County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","5","29","13","34","47","10.64","61.70","27.66","72.34","429"
"2017-2018","5","Amherst County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","5","37","17","42","59","8.47","62.71","28.81","71.19","417"
"2017-2018","6","Appomattox County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","4","25","15","29","44","9.09","56.82","34.09","65.91","406"
"2017-2018","6","Appomattox County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","0","18","18","18","36",".00","50.00","50.00","50.00","389"
"2017-2018","6","Appomattox County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","2","28","17","30","47","4.26","59.57","36.17","63.83","402"
"2017-2018","6","Appomattox County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","2","22","11","24","35","5.71","62.86","31.43","68.57","402"
"2017-2018","6","Appomattox County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","4","21","7","25","32","12.50","65.63","21.88","78.13","440"
"2017-2018","6","Appomattox County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","1","18","5","19","24","4.17","75.00","20.83","79.17","418"
"2017-2018","7","Arlington County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","18","120","68","138","206","8.74","58.25","33.01","66.99","418"
"2017-2018","7","Arlington County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","21","118","49","139","188","11.17","62.77","26.06","73.94","426"
"2017-2018","7","Arlington County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","42","115","43","157","200","21.00","57.50","21.50","78.50","439"
"2017-2018","7","Arlington County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","18","128","45","146","191","9.42","67.02","23.56","76.44","430"
"2017-2018","7","Arlington County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","11","102","53","113","166","6.63","61.45","31.93","68.07","424"
"2017-2018","7","Arlington County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","17","112","56","129","185","9.19","60.54","30.27","69.73","412"
"2017-2018","8","Augusta County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","0","10","5","10","15",".00","66.67","33.33","66.67","406"
"2017-2018","8","Augusta County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","2","17","6","19","25","8.00","68.00","24.00","76.00","418"
"2017-2018","8","Augusta County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","4","9","9","13","22","18.18","40.91","40.91","59.09","409"
"2017-2018","8","Augusta County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","1","10","6","11","17","5.88","58.82","35.29","64.71","406"
"2017-2018","8","Augusta County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","0","10","5","10","15",".00","66.67","33.33","66.67","415"
"2017-2018","8","Augusta County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","3","18","6","21","27","11.11","66.67","22.22","77.78","427"
"2017-2018","9","Bath County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","<","<","<","<","<","<","<","<50",">50",""
"2017-2018","9","Bath County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","<","<","<","<","<","<","<","<50",">50",""
"2017-2018","9","Bath County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","<","<","<","<","<","<","<","<50",">50",""
"2017-2018","10","Bedford County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","2","20","29","22","51","3.92","39.22","56.86","43.14","373"
"2017-2018","10","Bedford County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","2","25","18","27","45","4.44","55.56","40.00","60.00","406"
"2017-2018","10","Bedford County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","6","31","19","37","56","10.71","55.36","33.93","66.07","418"
"2017-2018","10","Bedford County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","2","38","19","40","59","3.39","64.41","32.20","67.80","411"
"2017-2018","10","Bedford County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","2","44","20","46","66","3.03","66.67","30.30","69.70","412"
"2017-2018","10","Bedford County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","1","26","18","27","45","2.22","57.78","40.00","60.00","405"
"2017-2018","12","Botetourt County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","391"
"2017-2018","12","Botetourt County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","439"
"2017-2018","12","Botetourt County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","439"
"2017-2018","12","Botetourt County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","429"
"2017-2018","12","Botetourt County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","428"
"2017-2018","12","Botetourt County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","0","8","3","8","11",".00","72.73","27.27","72.73","426"
"2017-2018","102","Bristol City","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","<","<","<","<","16","<","<",">50","<50","371"
"2017-2018","102","Bristol City","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","1","5","6","6","12","8.33","41.67","50.00","50.00","384"
"2017-2018","102","Bristol City","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","1","10","3","11","14","7.14","71.43","21.43","78.57","430"
"2017-2018","102","Bristol City","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","<","<","<","<","13","<","<",">50","<50","403"
"2017-2018","102","Bristol City","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","1","8","4","9","13","7.69","61.54","30.77","69.23","409"
"2017-2018","102","Bristol City","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","0","10","8","10","18",".00","55.56","44.44","55.56","388"
"2017-2018","13","Brunswick County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","5","27","72","32","104","4.81","25.96","69.23","30.77","362"
"2017-2018","13","Brunswick County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","3","43","44","46","90","3.33","47.78","48.89","51.11","388"
"2017-2018","13","Brunswick County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","3","41","32","44","76","3.95","53.95","42.11","57.89","407"
"2017-2018","13","Brunswick County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","2","51","28","53","81","2.47","62.96","34.57","65.43","409"
"2017-2018","13","Brunswick County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","8","56","21","64","85","9.41","65.88","24.71","75.29","425"
"2017-2018","13","Brunswick County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","7","50","40","57","97","7.22","51.55","41.24","58.76","408"
"2017-2018","14","Buchanan County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","<","<","<","<","<","<","<","<50",">50",""
"2017-2018","14","Buchanan County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","<","<","<","<","<","<","<",">50","<50",""
"2017-2018","15","Buckingham County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","1","27","36","28","64","1.56","42.19","56.25","43.75","368"
"2017-2018","15","Buckingham County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","0","26","35","26","61",".00","42.62","57.38","42.62","369"
"2017-2018","15","Buckingham County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","2","22","33","24","57","3.51","38.60","57.89","42.11","377"
"2017-2018","15","Buckingham County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","2","23","30","25","55","3.64","41.82","54.55","45.45","393"
"2017-2018","15","Buckingham County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","5","34","19","39","58","8.62","58.62","32.76","67.24","418"
"2017-2018","15","Buckingham County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","0","24","22","24","46",".00","52.17","47.83","52.17","389"
"2017-2018","103","Buena Vista City","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","<","<","<","<","<","<","<","<50",">50",""
"2017-2018","103","Buena Vista City","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","<","<","<","<","<","<","<","<50",">50",""
"2017-2018","103","Buena Vista City","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","441"
"2017-2018","103","Buena Vista City","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","<","<","<","<","<","<","<","<50",">50",""
"2017-2018","103","Buena Vista City","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","445"
"2017-2018","103","Buena Vista City","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","<","<","<","<","<","<","<","<50",">50",""
"2017-2018","16","Campbell County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","4","29","37","33","70","5.71","41.43","52.86","47.14","385"
"2017-2018","16","Campbell County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","7","52","37","59","96","7.29","54.17","38.54","61.46","410"
"2017-2018","16","Campbell County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","10","50","45","60","105","9.52","47.62","42.86","57.14","406"
"2017-2018","16","Campbell County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","7","51","25","58","83","8.43","61.45","30.12","69.88","417"
"2017-2018","16","Campbell County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","6","51","27","57","84","7.14","60.71","32.14","67.86","420"
"2017-2018","16","Campbell County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","2","63","35","65","100","2.00","63.00","35.00","65.00","404"
"2017-2018","17","Caroline County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","10","48","26","58","84","11.90","57.14","30.95","69.05","426"
"2017-2018","17","Caroline County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","5","51","36","56","92","5.43","55.43","39.13","60.87","409"
"2017-2018","17","Caroline County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","9","48","30","57","87","10.34","55.17","34.48","65.52","414"
"2017-2018","17","Caroline County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","2","46","31","48","79","2.53","58.23","39.24","60.76","398"
"2017-2018","17","Caroline County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","4","46","40","50","90","4.44","51.11","44.44","55.56","404"
"2017-2018","17","Caroline County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","2","45","45","47","92","2.17","48.91","48.91","51.09","391"
"2017-2018","18","Carroll County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","<","<","<","<","<","<","<","<50",">50",""
"2017-2018","18","Carroll County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","<","<","<","<","<","<","<","<50",">50",""
"2017-2018","18","Carroll County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","<","<","<","<","<","<","<","<50",">50",""
"2017-2018","18","Carroll County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","470"
"2017-2018","18","Carroll County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","<","<","<","<","<","<","<","<50",">50",""
"2017-2018","19","Charles City County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","2","10","7","12","19","10.53","52.63","36.84","63.16","397"
"2017-2018","19","Charles City County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","0","11","11","11","22",".00","50.00","50.00","50.00","390"
"2017-2018","19","Charles City County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","4","9","4","13","17","23.53","52.94","23.53","76.47","441"
"2017-2018","19","Charles City County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","1","23","7","24","31","3.23","74.19","22.58","77.42","416"
"2017-2018","19","Charles City County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","2","17","13","19","32","6.25","53.13","40.63","59.38","416"
"2017-2018","19","Charles City County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","1","13","6","14","20","5.00","65.00","30.00","70.00","414"
"2017-2018","20","Charlotte County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","1","24","18","25","43","2.33","55.81","41.86","58.14","392"
"2017-2018","20","Charlotte County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","6","20","9","26","35","17.14","57.14","25.71","74.29","427"
"2017-2018","20","Charlotte County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","4","21","9","25","34","11.76","61.76","26.47","73.53","432"
"2017-2018","20","Charlotte County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","2","23","19","25","44","4.55","52.27","43.18","56.82","405"
"2017-2018","20","Charlotte County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","0","26","17","26","43",".00","60.47","39.53","60.47","404"
"2017-2018","20","Charlotte County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","0","30","16","30","46",".00","65.22","34.78","65.22","411"
"2017-2018","104","Charlottesville City","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","4","49","84","53","137","2.92","35.77","61.31","38.69","364"
"2017-2018","104","Charlottesville City","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","2","72","71","74","145","1.38","49.66","48.97","51.03","379"
"2017-2018","104","Charlottesville City","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","7","45","70","52","122","5.74","36.89","57.38","42.62","381"
"2017-2018","104","Charlottesville City","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","2","48","41","50","91","2.20","52.75","45.05","54.95","393"
"2017-2018","104","Charlottesville City","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","3","61","42","64","106","2.83","57.55","39.62","60.38","402"
"2017-2018","104","Charlottesville City","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","1","26","50","27","77","1.30","33.77","64.94","35.06","368"
"2017-2018","136","Chesapeake City","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","112","484","311","596","907","12.35","53.36","34.29","65.71","417"
"2017-2018","136","Chesapeake City","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","76","570","316","646","962","7.90","59.25","32.85","67.15","415"
"2017-2018","136","Chesapeake City","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","115","564","299","679","978","11.76","57.67","30.57","69.43","417"
"2017-2018","136","Chesapeake City","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","77","657","318","734","1,052","7.32","62.45","30.23","69.77","419"
"2017-2018","136","Chesapeake City","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","97","670","233","767","1,000","9.70","67.00","23.30","76.70","430"
"2017-2018","136","Chesapeake City","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","46","700","309","746","1,055","4.36","66.35","29.29","70.71","418"
"2017-2018","21","Chesterfield County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","106","613","384","719","1,103","9.61","55.58","34.81","65.19","410"
"2017-2018","21","Chesterfield County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","93","674","347","767","1,114","8.35","60.50","31.15","68.85","417"
"2017-2018","21","Chesterfield County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","162","733","295","895","1,190","13.61","61.60","24.79","75.21","426"
"2017-2018","21","Chesterfield County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","88","786","375","874","1,249","7.05","62.93","30.02","69.98","415"
"2017-2018","21","Chesterfield County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","82","819","338","901","1,239","6.62","66.10","27.28","72.72","418"
"2017-2018","21","Chesterfield County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","44","735","436","779","1,215","3.62","60.49","35.88","64.12","406"
"2017-2018","22","Clarke County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","<","<","<","<","<","<","<",">50","<50","367"
"2017-2018","22","Clarke County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","<","<","<","<","<","<","<",">50","<50","392"
"2017-2018","22","Clarke County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","443"
"2017-2018","22","Clarke County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","<","<","<","<","<","<","<","<50",">50",""
"2017-2018","22","Clarke County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","441"
"2017-2018","22","Clarke County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","397"
"2017-2018","202","Colonial Beach","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","407"
"2017-2018","202","Colonial Beach","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","0","8","5","8","13",".00","61.54","38.46","61.54","404"
"2017-2018","202","Colonial Beach","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","<","<","<","<","17","<","<",">50","<50","369"
"2017-2018","202","Colonial Beach","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","0","5","5","5","10",".00","50.00","50.00","50.00","372"
"2017-2018","202","Colonial Beach","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","1","5","5","6","11","9.09","45.45","45.45","54.55","415"
"2017-2018","202","Colonial Beach","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","424"
"2017-2018","106","Colonial Heights City","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","6","28","15","34","49","12.24","57.14","30.61","69.39","428"
"2017-2018","106","Colonial Heights City","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","4","32","18","36","54","7.41","59.26","33.33","66.67","402"
"2017-2018","106","Colonial Heights City","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","1","34","9","35","44","2.27","77.27","20.45","79.55","429"
"2017-2018","106","Colonial Heights City","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","1","22","11","23","34","2.94","64.71","32.35","67.65","408"
"2017-2018","106","Colonial Heights City","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","2","33","15","35","50","4.00","66.00","30.00","70.00","418"
"2017-2018","106","Colonial Heights City","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","0","18","17","18","35",".00","51.43","48.57","51.43","394"
"2017-2018","107","Covington City","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","<","<","<","<","<","<","<",">50","<50","379"
"2017-2018","107","Covington City","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","1","6","4","7","11","9.09","54.55","36.36","63.64","405"
"2017-2018","107","Covington City","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","<","<","<","<","13","<","<",">50","<50","383"
"2017-2018","107","Covington City","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","1","10","1","11","12","8.33","83.33","8.33","91.67","431"
