"School Year","Division Number","Division Name","Subject","Race","Test Level","Test Source","Test","Pass Advanced Count","Pass Proficient Count","Fail Count","Pass Count","Total Count","Pass Advanced Rate","Pass Proficient Rate","Fail Rate","Pass Rate","Average SOL Scaled Score"
"2021-2022","68","Orange County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","28","121","85","149","234","11.97","51.71","36.32","63.68","403"
"2021-2022","69","Page County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","8","98","89","106","195","4.10","50.26","45.64","54.36","396"
"2021-2022","69","Page County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","14","109","70","123","193","7.25","56.48","36.27","63.73","407"
"2021-2022","69","Page County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","5","99","72","104","176","2.84","56.25","40.91","59.09","405"
"2021-2022","69","Page County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","9","121","59","130","189","4.76","64.02","31.22","68.78","412"
"2021-2022","69","Page County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","12","132","80","144","224","5.36","58.93","35.71","64.29","411"
"2021-2022","69","Page County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","20","124","81","144","225","8.89","55.11","36.00","64.00","416"
"2021-2022","70","Patrick County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","12","97","13","109","122","9.84","79.51","10.66","89.34","446"
"2021-2022","70","Patrick County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","19","83","19","102","121","15.70","68.60","15.70","84.30","444"
"2021-2022","70","Patrick County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","14","97","21","111","132","10.61","73.48","15.91","84.09","440"
"2021-2022","70","Patrick County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","24","90","21","114","135","17.78","66.67","15.56","84.44","444"
"2021-2022","70","Patrick County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","24","78","16","102","118","20.34","66.10","13.56","86.44","456"
"2021-2022","70","Patrick County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","12","101","21","113","134","8.96","75.37","15.67","84.33","438"
"2021-2022","120","Petersburg City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","0","9","8","9","17",".00","52.94","47.06","52.94","413"
"2021-2022","120","Petersburg City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","417"
"2021-2022","120","Petersburg City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","428"
"2021-2022","120","Petersburg City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","395"
"2021-2022","120","Petersburg City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","417"
"2021-2022","120","Petersburg City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","<","<","<","<","11","<","<",">50","<50","320"
"2021-2022","71","Pittsylvania County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","47","246","63","293","356","13.20","69.10","17.70","82.30","442"
"2021-2022","71","Pittsylvania County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","69","230","59","299","358","19.27","64.25","16.48","83.52","450"
"2021-2022","71","Pittsylvania County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","45","277","62","322","384","11.72","72.14","16.15","83.85","438"
"2021-2022","71","Pittsylvania County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","43","235","76","278","354","12.15","66.38","21.47","78.53","432"
"2021-2022","71","Pittsylvania County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","39","304","85","343","428","9.11","71.03","19.86","80.14","431"
"2021-2022","71","Pittsylvania County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","66","274","88","340","428","15.42","64.02","20.56","79.44","438"
"2021-2022","142","Poquoson City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","15","87","12","102","114","13.16","76.32","10.53","89.47","455"
"2021-2022","142","Poquoson City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","40","96","8","136","144","27.78","66.67","5.56","94.44","466"
"2021-2022","142","Poquoson City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","16","89","25","105","130","12.31","68.46","19.23","80.77","438"
"2021-2022","142","Poquoson City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","19","86","17","105","122","15.57","70.49","13.93","86.07","443"
"2021-2022","142","Poquoson City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","16","104","17","120","137","11.68","75.91","12.41","87.59","444"
"2021-2022","142","Poquoson City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","24","102","21","126","147","16.33","69.39","14.29","85.71","449"
"2021-2022","121","Portsmouth City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","16","96","55","112","167","9.58","57.49","32.93","67.07","419"
"2021-2022","121","Portsmouth City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","18","87","44","105","149","12.08","58.39","29.53","70.47","420"
"2021-2022","121","Portsmouth City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","10","106","51","116","167","5.99","63.47","30.54","69.46","410"
"2021-2022","121","Portsmouth City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","16","116","38","132","170","9.41","68.24","22.35","77.65","419"
"2021-2022","121","Portsmouth City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","5","103","34","108","142","3.52","72.54","23.94","76.06","427"
"2021-2022","121","Portsmouth City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","16","79","41","95","136","11.76","58.09","30.15","69.85","426"
"2021-2022","72","Powhatan County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","14","143","80","157","237","5.91","60.34","33.76","66.24","417"
"2021-2022","72","Powhatan County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","29","181","55","210","265","10.94","68.30","20.75","79.25","432"
"2021-2022","72","Powhatan County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","22","189","65","211","276","7.97","68.48","23.55","76.45","429"
"2021-2022","72","Powhatan County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","36","167","65","203","268","13.43","62.31","24.25","75.75","434"
"2021-2022","72","Powhatan County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","27","165","63","192","255","10.59","64.71","24.71","75.29","424"
"2021-2022","72","Powhatan County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","22","182","77","204","281","7.83","64.77","27.40","72.60","418"
"2021-2022","73","Prince Edward County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","2","19","18","21","39","5.13","48.72","46.15","53.85","410"
"2021-2022","73","Prince Edward County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","6","30","10","36","46","13.04","65.22","21.74","78.26","431"
"2021-2022","73","Prince Edward County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","3","20","11","23","34","8.82","58.82","32.35","67.65","422"
"2021-2022","73","Prince Edward County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","7","29","16","36","52","13.46","55.77","30.77","69.23","417"
"2021-2022","73","Prince Edward County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","4","30","12","34","46","8.70","65.22","26.09","73.91","431"
"2021-2022","73","Prince Edward County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","1","35","13","36","49","2.04","71.43","26.53","73.47","420"
"2021-2022","74","Prince George County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","27","143","50","170","220","12.27","65.00","22.73","77.27","423"
"2021-2022","74","Prince George County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","36","135","35","171","206","17.48","65.53","16.99","83.01","435"
"2021-2022","74","Prince George County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","27","153","40","180","220","12.27","69.55","18.18","81.82","426"
"2021-2022","74","Prince George County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","31","125","43","156","199","15.58","62.81","21.61","78.39","434"
"2021-2022","74","Prince George County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","20","148","41","168","209","9.57","70.81","19.62","80.38","428"
"2021-2022","74","Prince George County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","21","139","46","160","206","10.19","67.48","22.33","77.67","426"
"2021-2022","75","Prince William County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","332","1,164","284","1,496","1,780","18.65","65.39","15.96","84.04","447"
"2021-2022","75","Prince William County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","446","1,171","238","1,617","1,855","24.04","63.13","12.83","87.17","455"
"2021-2022","75","Prince William County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","312","1,274","259","1,586","1,845","16.91","69.05","14.04","85.96","448"
"2021-2022","75","Prince William County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","327","1,184","286","1,511","1,797","18.20","65.89","15.92","84.08","445"
"2021-2022","75","Prince William County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","306","1,302","282","1,608","1,890","16.19","68.89","14.92","85.08","447"
"2021-2022","75","Prince William County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","297","1,243","333","1,540","1,873","15.86","66.36","17.78","82.22","438"
"2021-2022","77","Pulaski County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","15","154","86","169","255","5.88","60.39","33.73","66.27","411"
"2021-2022","77","Pulaski County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","19","153","61","172","233","8.15","65.67","26.18","73.82","418"
"2021-2022","77","Pulaski County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","21","122","64","143","207","10.14","58.94","30.92","69.08","420"
"2021-2022","77","Pulaski County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","11","115","105","126","231","4.76","49.78","45.45","54.55","397"
"2021-2022","77","Pulaski County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","18","142","64","160","224","8.04","63.39","28.57","71.43","415"
"2021-2022","77","Pulaski County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","11","165","82","176","258","4.26","63.95","31.78","68.22","412"
"2021-2022","122","Radford City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","18","75","55","93","148","12.16","50.68","37.16","62.84","385"
"2021-2022","122","Radford City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","21","75","54","96","150","14.00","50.00","36.00","64.00","371"
"2021-2022","122","Radford City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","22","89","30","111","141","15.60","63.12","21.28","78.72","418"
"2021-2022","122","Radford City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","22","77","40","99","139","15.83","55.40","28.78","71.22","399"
"2021-2022","122","Radford City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","25","92","40","117","157","15.92","58.60","25.48","74.52","407"
"2021-2022","122","Radford City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","19","100","43","119","162","11.73","61.73","26.54","73.46","388"
"2021-2022","78","Rappahannock County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","3","17","13","20","33","9.09","51.52","39.39","60.61","414"
"2021-2022","78","Rappahannock County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","7","24","7","31","38","18.42","63.16","18.42","81.58","451"
"2021-2022","78","Rappahannock County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","3","25","18","28","46","6.52","54.35","39.13","60.87","411"
"2021-2022","78","Rappahannock County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","6","34","6","40","46","13.04","73.91","13.04","86.96","437"
"2021-2022","78","Rappahannock County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","3","30","10","33","43","6.98","69.77","23.26","76.74","425"
"2021-2022","78","Rappahannock County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","1","44","14","45","59","1.69","74.58","23.73","76.27","417"
"2021-2022","123","Richmond City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","44","103","26","147","173","25.43","59.54","15.03","84.97","452"
"2021-2022","123","Richmond City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","66","85","32","151","183","36.07","46.45","17.49","82.51","446"
"2021-2022","123","Richmond City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","31","106","22","137","159","19.50","66.67","13.84","86.16","440"
"2021-2022","123","Richmond City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","36","54","23","90","113","31.86","47.79","20.35","79.65","458"
"2021-2022","123","Richmond City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","28","69","15","97","112","25.00","61.61","13.39","86.61","464"
"2021-2022","123","Richmond City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","26","52","13","78","91","28.57","57.14","14.29","85.71","453"
"2021-2022","79","Richmond County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","5","35","10","40","50","10.00","70.00","20.00","80.00","431"
"2021-2022","79","Richmond County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","4","35","12","39","51","7.84","68.63","23.53","76.47","422"
"2021-2022","79","Richmond County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","1","34","17","35","52","1.92","65.38","32.69","67.31","420"
"2021-2022","79","Richmond County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","4","40","12","44","56","7.14","71.43","21.43","78.57","426"
"2021-2022","79","Richmond County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","5","47","10","52","62","8.06","75.81","16.13","83.87","435"
"2021-2022","79","Richmond County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","3","39","23","42","65","4.62","60.00","35.38","64.62","408"
"2021-2022","124","Roanoke City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","35","170","96","205","301","11.63","56.48","31.89","68.11","417"
"2021-2022","124","Roanoke City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","46","179","114","225","339","13.57","52.80","33.63","66.37","414"
"2021-2022","124","Roanoke City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","45","218","91","263","354","12.71","61.58","25.71","74.29","425"
"2021-2022","124","Roanoke City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","40","171","74","211","285","14.04","60.00","25.96","74.04","431"
"2021-2022","124","Roanoke City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","29","148","69","177","246","11.79","60.16","28.05","71.95","421"
"2021-2022","124","Roanoke City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","35","164","74","199","273","12.82","60.07","27.11","72.89","425"
"2021-2022","80","Roanoke County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","101","498","119","599","718","14.07","69.36","16.57","83.43","439"
"2021-2022","80","Roanoke County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","133","423","118","556","674","19.73","62.76","17.51","82.49","446"
"2021-2022","80","Roanoke County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","95","518","113","613","726","13.09","71.35","15.56","84.44","440"
"2021-2022","80","Roanoke County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","107","519","149","626","775","13.81","66.97","19.23","80.77","442"
"2021-2022","80","Roanoke County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","95","519","158","614","772","12.31","67.23","20.47","79.53","436"
"2021-2022","80","Roanoke County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","123","557","159","680","839","14.66","66.39","18.95","81.05","436"
"2021-2022","81","Rockbridge County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","13","93","48","106","154","8.44","60.39","31.17","68.83","423"
"2021-2022","81","Rockbridge County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","21","75","31","96","127","16.54","59.06","24.41","75.59","431"
"2021-2022","81","Rockbridge County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","14","68","30","82","112","12.50","60.71","26.79","73.21","432"
"2021-2022","81","Rockbridge County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","18","87","46","105","151","11.92","57.62","30.46","69.54","423"
"2021-2022","81","Rockbridge County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","12","115","30","127","157","7.64","73.25","19.11","80.89","433"
"2021-2022","81","Rockbridge County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","21","114","40","135","175","12.00","65.14","22.86","77.14","431"
"2021-2022","82","Rockingham County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","28","299","222","327","549","5.10","54.46","40.44","59.56","404"
"2021-2022","82","Rockingham County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","48","343","195","391","586","8.19","58.53","33.28","66.72","415"
"2021-2022","82","Rockingham County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","41","365","195","406","601","6.82","60.73","32.45","67.55","417"
"2021-2022","82","Rockingham County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","55","373","185","428","613","8.97","60.85","30.18","69.82","419"
"2021-2022","82","Rockingham County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","62","390","171","452","623","9.95","62.60","27.45","72.55","422"
"2021-2022","82","Rockingham County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","46","360","194","406","600","7.67","60.00","32.33","67.67","408"
"2021-2022","83","Russell County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","11","165","38","176","214","5.14","77.10","17.76","82.24","429"
"2021-2022","83","Russell County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","25","130","59","155","214","11.68","60.75","27.57","72.43","425"
"2021-2022","83","Russell County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","11","161","42","172","214","5.14","75.23","19.63","80.37","428"
"2021-2022","83","Russell County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","26","133","57","159","216","12.04","61.57","26.39","73.61","430"
"2021-2022","83","Russell County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","25","166","46","191","237","10.55","70.04","19.41","80.59","437"
"2021-2022","83","Russell County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","30","182","61","212","273","10.99","66.67","22.34","77.66","430"
"2021-2022","139","Salem City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","20","128","44","148","192","10.42","66.67","22.92","77.08","433"
"2021-2022","139","Salem City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","33","110","46","143","189","17.46","58.20","24.34","75.66","438"
"2021-2022","139","Salem City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","18","126","40","144","184","9.78","68.48","21.74","78.26","426"
"2021-2022","139","Salem City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","26","114","46","140","186","13.98","61.29","24.73","75.27","435"
"2021-2022","139","Salem City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","26","140","67","166","233","11.16","60.09","28.76","71.24","429"
"2021-2022","139","Salem City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","30","120","35","150","185","16.22","64.86","18.92","81.08","440"
"2021-2022","84","Scott County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","16","157","54","173","227","7.05","69.16","23.79","76.21","425"
"2021-2022","84","Scott County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","24","172","37","196","233","10.30","73.82","15.88","84.12","441"
"2021-2022","84","Scott County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","12","148","61","160","221","5.43","66.97","27.60","72.40","419"
"2021-2022","84","Scott County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","42","180","34","222","256","16.41","70.31","13.28","86.72","444"
"2021-2022","84","Scott County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","39","164","50","203","253","15.42","64.82","19.76","80.24","434"
"2021-2022","84","Scott County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","17","174","40","191","231","7.36","75.32","17.32","82.68","419"
"2021-2022","85","Shenandoah County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","21","162","105","183","288","7.29","56.25","36.46","63.54","415"
"2021-2022","85","Shenandoah County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","43","168","99","211","310","13.87","54.19","31.94","68.06","417"
"2021-2022","85","Shenandoah County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","24","167","88","191","279","8.60","59.86","31.54","68.46","416"
"2021-2022","85","Shenandoah County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","22","175","101","197","298","7.38","58.72","33.89","66.11","414"
"2021-2022","85","Shenandoah County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","24","185","108","209","317","7.57","58.36","34.07","65.93","412"
"2021-2022","85","Shenandoah County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","25","204","136","229","365","6.85","55.89","37.26","62.74","408"
"2021-2022","86","Smyth County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","14","149","91","163","254","5.51","58.66","35.83","64.17","413"
"2021-2022","86","Smyth County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","18","152","83","170","253","7.11","60.08","32.81","67.19","413"
"2021-2022","86","Smyth County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","15","172","88","187","275","5.45","62.55","32.00","68.00","416"
"2021-2022","86","Smyth County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","15","167","73","182","255","5.88","65.49","28.63","71.37","422"
"2021-2022","86","Smyth County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","25","187","53","212","265","9.43","70.57","20.00","80.00","429"
"2021-2022","86","Smyth County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","24","180","80","204","284","8.45","63.38","28.17","71.83","425"
"2021-2022","87","Southampton County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","8","59","39","67","106","7.55","55.66","36.79","63.21","415"
"2021-2022","87","Southampton County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","8","74","15","82","97","8.25","76.29","15.46","84.54","437"
"2021-2022","87","Southampton County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","5","75","20","80","100","5.00","75.00","20.00","80.00","423"
"2021-2022","87","Southampton County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","5","67","23","72","95","5.26","70.53","24.21","75.79","429"
"2021-2022","87","Southampton County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","10","59","21","69","90","11.11","65.56","23.33","76.67","433"
"2021-2022","87","Southampton County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","13","85","25","98","123","10.57","69.11","20.33","79.67","433"
"2021-2022","88","Spotsylvania County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","88","501","142","589","731","12.04","68.54","19.43","80.57","437"
"2021-2022","88","Spotsylvania County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","115","522","148","637","785","14.65","66.50","18.85","81.15","440"
"2021-2022","88","Spotsylvania County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","114","588","183","702","885","12.88","66.44","20.68","79.32","433"
"2021-2022","88","Spotsylvania County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","96","490","224","586","810","11.85","60.49","27.65","72.35","427"
"2021-2022","88","Spotsylvania County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","97","530","174","627","801","12.11","66.17","21.72","78.28","431"
"2021-2022","88","Spotsylvania County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","105","584","232","689","921","11.40","63.41","25.19","74.81","429"
"2021-2022","89","Stafford County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","89","571","225","660","885","10.06","64.52","25.42","74.58","428"
"2021-2022","89","Stafford County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","163","551","184","714","898","18.15","61.36","20.49","79.51","439"
"2021-2022","89","Stafford County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","106","615","184","721","905","11.71","67.96","20.33","79.67","432"
"2021-2022","89","Stafford County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","107","563","211","670","881","12.15","63.90","23.95","76.05","434"
"2021-2022","89","Stafford County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","128","679","204","807","1,011","12.66","67.16","20.18","79.82","437"
"2021-2022","89","Stafford County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","110","685","227","795","1,022","10.76","67.03","22.21","77.79","430"
"2021-2022","126","Staunton City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","17","73","25","90","115","14.78","63.48","21.74","78.26","441"
"2021-2022","126","Staunton City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","25","64","27","89","116","21.55","55.17","23.28","76.72","449"
"2021-2022","126","Staunton City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","24","74","38","98","136","17.65","54.41","27.94","72.06","421"
"2021-2022","126","Staunton City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","14","60","44","74","118","11.86","50.85","37.29","62.71","410"
"2021-2022","126","Staunton City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","17","70","33","87","120","14.17","58.33","27.50","72.50","409"
"2021-2022","126","Staunton City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","22","77","32","99","131","16.79","58.78","24.43","75.57","437"
"2021-2022","127","Suffolk City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","28","201","65","229","294","9.52","68.37","22.11","77.89","430"
"2021-2022","127","Suffolk City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","57","192","69","249","318","17.92","60.38","21.70","78.30","437"
"2021-2022","127","Suffolk City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","43","194","66","237","303","14.19","64.03","21.78","78.22","434"
"2021-2022","127","Suffolk City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","35","198","51","233","284","12.32","69.72","17.96","82.04","439"
"2021-2022","127","Suffolk City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","26","206","52","232","284","9.15","72.54","18.31","81.69","432"
"2021-2022","127","Suffolk City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","38","197","54","235","289","13.15","68.17","18.69","81.31","438"
"2021-2022","90","Surry County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","2","10","5","12","17","11.76","58.82","29.41","70.59","415"
"2021-2022","90","Surry County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","1","21","6","22","28","3.57","75.00","21.43","78.57","415"
"2021-2022","90","Surry County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","3","12","2","15","17","17.65","70.59","11.76","88.24","449"
